SentenceID	Sentence	initial_word	start_index	end_index	our_correction	gold_correction	ours_is_correct
6249	Weil ich nicht arbetet Kann ich nich über 700 € besahlen Ich freu mich Wenn Sie mir finden Mit freundliche Grüße Eva Winkelmann	nich	32	36		nicht	
6249	Weil ich nicht arbetet Kann ich nich über 700 € besahlen Ich freu mich Wenn Sie mir finden Mit freundliche Grüße Eva Winkelmann	besahlen	48	56		bezahlen	
6249	Weil ich nicht arbetet Kann ich nich über 700 € besahlen Ich freu mich Wenn Sie mir finden Mit freundliche Grüße Eva Winkelmann	Wenn	71	75		wenn	
6250	20.01-2012 Hallo mein liebe kannst du bitte meine katzen aufpassen wegen .	liebe	22	27		Liebe	
6250	20.01-2012 Hallo mein liebe kannst du bitte meine katzen aufpassen wegen .	katzen	50	56		Katzen	
6251	Ich fährt morgen um 10 Uhr nach Stadt X. Ich komme morgen 12 Uhr zürük Danke meine liebe	zürük	65	70		zurück	
6251	Ich fährt morgen um 10 Uhr nach Stadt X. Ich komme morgen 12 Uhr zürük Danke meine liebe	liebe	83	88		Liebe	
6252	Ich schuche eine Wohnung Ich schuche 3-4 zimm und eine Balkon und eine Garage .	schuche	4	11		suche	
6252	Ich schuche eine Wohnung Ich schuche 3-4 zimm und eine Balkon und eine Garage .	schuche	29	36		suche	
6252	Ich schuche eine Wohnung Ich schuche 3-4 zimm und eine Balkon und eine Garage .	zimm	41	45		Zimmer	
6253	und in Dreter Stück .	Dreter	7	13		dritter	
6254	Ich kann nicht in höhr Haus wohnen .						
6255	und die Miete bie 300 € Bitte Mit schone Grus 1.3.11 .	Bitte	24	29		bitte	
6255	und die Miete bie 300 € Bitte Mit schone Grus 1.3.11 .	schone	34	40		schönem	
6255	und die Miete bie 300 € Bitte Mit schone Grus 1.3.11 .	Grus	41	45		Gruß	
6256	Stadt X. 19.01.2011 Maria Müller Zentralplatz 12 12345 Stadt X An Wohnungsamt Sehr geerte Herren Ich suche 3 Zimmer Wonung mit Balkon und Garage .	geerte	83	89		geehrte	
6256	Stadt X. 19.01.2011 Maria Müller Zentralplatz 12 12345 Stadt X An Wohnungsamt Sehr geerte Herren Ich suche 3 Zimmer Wonung mit Balkon und Garage .	3	107	108		Dreizimmerwohnung	
6256	Stadt X. 19.01.2011 Maria Müller Zentralplatz 12 12345 Stadt X An Wohnungsamt Sehr geerte Herren Ich suche 3 Zimmer Wonung mit Balkon und Garage .	Zimmer	109	115		Dreizimmerwohnung	
6256	Stadt X. 19.01.2011 Maria Müller Zentralplatz 12 12345 Stadt X An Wohnungsamt Sehr geerte Herren Ich suche 3 Zimmer Wonung mit Balkon und Garage .	Wonung	116	122		Dreizimmerwohnung	
6256	Stadt X. 19.01.2011 Maria Müller Zentralplatz 12 12345 Stadt X An Wohnungsamt Sehr geerte Herren Ich suche 3 Zimmer Wonung mit Balkon und Garage .	mit	123	126		Dreizimmerwohnung	
6257	Weil meine Wohnung ist zu klein .						
6258	Ich suche bis 500 Euro Warm Mit freundlinchen Grußen Julia Winkelmann	Warm	23	27		warm	
6258	Ich suche bis 500 Euro Warm Mit freundlinchen Grußen Julia Winkelmann	freundlinchen	32	45		freundlichen	
6259	Sehr gehtter Demen Herren ich suche zwei zimmer wohnug wegen ich habe einen kind und ich will zwei zimmer wohung mit balkon oda ohnu balkon abar ich will Garage wegen ich habe Aotu mieten mitt warm 600 Mitt Froundliche Gruß	gehtter	5	12		geehrte	
6259	Sehr gehtter Demen Herren ich suche zwei zimmer wohnug wegen ich habe einen kind und ich will zwei zimmer wohung mit balkon oda ohnu balkon abar ich will Garage wegen ich habe Aotu mieten mitt warm 600 Mitt Froundliche Gruß	Demen	13	18		Damen	
6259	Sehr gehtter Demen Herren ich suche zwei zimmer wohnug wegen ich habe einen kind und ich will zwei zimmer wohung mit balkon oda ohnu balkon abar ich will Garage wegen ich habe Aotu mieten mitt warm 600 Mitt Froundliche Gruß	zwei	36	40		Zweizimmerwohnung	
6259	Sehr gehtter Demen Herren ich suche zwei zimmer wohnug wegen ich habe einen kind und ich will zwei zimmer wohung mit balkon oda ohnu balkon abar ich will Garage wegen ich habe Aotu mieten mitt warm 600 Mitt Froundliche Gruß	zimmer	41	47		Zweizimmerwohnung	
6259	Sehr gehtter Demen Herren ich suche zwei zimmer wohnug wegen ich habe einen kind und ich will zwei zimmer wohung mit balkon oda ohnu balkon abar ich will Garage wegen ich habe Aotu mieten mitt warm 600 Mitt Froundliche Gruß	wohnug	48	54		Zweizimmerwohnung	
6259	Sehr gehtter Demen Herren ich suche zwei zimmer wohnug wegen ich habe einen kind und ich will zwei zimmer wohung mit balkon oda ohnu balkon abar ich will Garage wegen ich habe Aotu mieten mitt warm 600 Mitt Froundliche Gruß	kind	76	80		Kind	
6259	Sehr gehtter Demen Herren ich suche zwei zimmer wohnug wegen ich habe einen kind und ich will zwei zimmer wohung mit balkon oda ohnu balkon abar ich will Garage wegen ich habe Aotu mieten mitt warm 600 Mitt Froundliche Gruß	zwei	94	98		Zweizimmerwohnung	
6259	Sehr gehtter Demen Herren ich suche zwei zimmer wohnug wegen ich habe einen kind und ich will zwei zimmer wohung mit balkon oda ohnu balkon abar ich will Garage wegen ich habe Aotu mieten mitt warm 600 Mitt Froundliche Gruß	zimmer	99	105		Zweizimmerwohnung	
6259	Sehr gehtter Demen Herren ich suche zwei zimmer wohnug wegen ich habe einen kind und ich will zwei zimmer wohung mit balkon oda ohnu balkon abar ich will Garage wegen ich habe Aotu mieten mitt warm 600 Mitt Froundliche Gruß	wohung	106	112		Zweizimmerwohnung	
6259	Sehr gehtter Demen Herren ich suche zwei zimmer wohnug wegen ich habe einen kind und ich will zwei zimmer wohung mit balkon oda ohnu balkon abar ich will Garage wegen ich habe Aotu mieten mitt warm 600 Mitt Froundliche Gruß	balkon	117	123		Bakon	
6259	Sehr gehtter Demen Herren ich suche zwei zimmer wohnug wegen ich habe einen kind und ich will zwei zimmer wohung mit balkon oda ohnu balkon abar ich will Garage wegen ich habe Aotu mieten mitt warm 600 Mitt Froundliche Gruß	oda	124	127		oder	
6259	Sehr gehtter Demen Herren ich suche zwei zimmer wohnug wegen ich habe einen kind und ich will zwei zimmer wohung mit balkon oda ohnu balkon abar ich will Garage wegen ich habe Aotu mieten mitt warm 600 Mitt Froundliche Gruß	ohnu	128	132		ohne	
6259	Sehr gehtter Demen Herren ich suche zwei zimmer wohnug wegen ich habe einen kind und ich will zwei zimmer wohung mit balkon oda ohnu balkon abar ich will Garage wegen ich habe Aotu mieten mitt warm 600 Mitt Froundliche Gruß	balkon	133	139		Balkon	
6259	Sehr gehtter Demen Herren ich suche zwei zimmer wohnug wegen ich habe einen kind und ich will zwei zimmer wohung mit balkon oda ohnu balkon abar ich will Garage wegen ich habe Aotu mieten mitt warm 600 Mitt Froundliche Gruß	abar	140	144		Aber	
6259	Sehr gehtter Demen Herren ich suche zwei zimmer wohnug wegen ich habe einen kind und ich will zwei zimmer wohung mit balkon oda ohnu balkon abar ich will Garage wegen ich habe Aotu mieten mitt warm 600 Mitt Froundliche Gruß	Aotu	176	180		Auto	
6259	Sehr gehtter Demen Herren ich suche zwei zimmer wohnug wegen ich habe einen kind und ich will zwei zimmer wohung mit balkon oda ohnu balkon abar ich will Garage wegen ich habe Aotu mieten mitt warm 600 Mitt Froundliche Gruß	mitt	188	192		mit	
6259	Sehr gehtter Demen Herren ich suche zwei zimmer wohnug wegen ich habe einen kind und ich will zwei zimmer wohung mit balkon oda ohnu balkon abar ich will Garage wegen ich habe Aotu mieten mitt warm 600 Mitt Froundliche Gruß	Mitt	202	206		Mit	
6259	Sehr gehtter Demen Herren ich suche zwei zimmer wohnug wegen ich habe einen kind und ich will zwei zimmer wohung mit balkon oda ohnu balkon abar ich will Garage wegen ich habe Aotu mieten mitt warm 600 Mitt Froundliche Gruß	Froundliche	207	218		freundliche	
6260	An die 19.01.0.12 Wohnungsamt Sehr Geherte mein Damen und Herren .	Geherte	35	42		geehrte	
6261	Ich habe jetz 3 Zimmer wohnung ist für uns zeher Klein .	jetz	9	13		jetzt	
6261	Ich habe jetz 3 Zimmer wohnung ist für uns zeher Klein .	3	14	15		Dreizimmerwohnung	
6261	Ich habe jetz 3 Zimmer wohnung ist für uns zeher Klein .	Zimmer	16	22		Dreizimmerwohnung	
6261	Ich habe jetz 3 Zimmer wohnung ist für uns zeher Klein .	wohnung	23	30		Dreizimmerwohnung	
6261	Ich habe jetz 3 Zimmer wohnung ist für uns zeher Klein .	ist	31	34		Dreizimmerwohnung	
6261	Ich habe jetz 3 Zimmer wohnung ist für uns zeher Klein .	zeher	43	48		sehr	
6261	Ich habe jetz 3 Zimmer wohnung ist für uns zeher Klein .	Klein	49	54		klein	
6262	Dann brauche ich 4 Zimmer , mit Bolkon und Garage miete hökstens 800 € weil ich ferdint 1500 € .	Bolkon	32	38		Balkon	
6262	Dann brauche ich 4 Zimmer , mit Bolkon und Garage miete hökstens 800 € weil ich ferdint 1500 € .	miete	50	55		Miete	
6262	Dann brauche ich 4 Zimmer , mit Bolkon und Garage miete hökstens 800 € weil ich ferdint 1500 € .	hökstens	56	64		höchstens	
6262	Dann brauche ich 4 Zimmer , mit Bolkon und Garage miete hökstens 800 € weil ich ferdint 1500 € .	ferdint	80	87		verdient	
6263	Mit freundlichen Grüßen Michael Winkelmann Zentralplatz 12 12345 Stadt X Danke .						
6264	19.01.12 Sehr geheert Damen und Herren : Ich suche dringed große Wohnung mit Balkon , 3 bis 4 Zimmer weil ich habe zwei Kinder .	geheert	14	21		geehrte	
6264	19.01.12 Sehr geheert Damen und Herren : Ich suche dringed große Wohnung mit Balkon , 3 bis 4 Zimmer weil ich habe zwei Kinder .	dringed	51	58		dringend	
6265	Ich betzal die Miete bis 800 Euro warm Mit Freundlich Meier	betzal	4	10		bezahle	
6265	Ich betzal die Miete bis 800 Euro warm Mit Freundlich Meier	Freundlich	43	53		freundlichen	
6266	Katharina Schmidt Winkelgasse 12 St. X Stadt X 19.01.12 An das Wohnungsamt Sehr geerte Damen und Herren , Ich suche 2 1/2 Zimmer wohnung , mit Balkon und Garage .	geerte	80	86		geehrte	
6266	Katharina Schmidt Winkelgasse 12 St. X Stadt X 19.01.12 An das Wohnungsamt Sehr geerte Damen und Herren , Ich suche 2 1/2 Zimmer wohnung , mit Balkon und Garage .	Ich	106	109		ich	
6266	Katharina Schmidt Winkelgasse 12 St. X Stadt X 19.01.12 An das Wohnungsamt Sehr geerte Damen und Herren , Ich suche 2 1/2 Zimmer wohnung , mit Balkon und Garage .	2 1/2	116	121		Zweieinhalbzimmerwohnung	
6266	Katharina Schmidt Winkelgasse 12 St. X Stadt X 19.01.12 An das Wohnungsamt Sehr geerte Damen und Herren , Ich suche 2 1/2 Zimmer wohnung , mit Balkon und Garage .	Zimmer	122	128		Zweieinhalbzimmerwohnung	
6266	Katharina Schmidt Winkelgasse 12 St. X Stadt X 19.01.12 An das Wohnungsamt Sehr geerte Damen und Herren , Ich suche 2 1/2 Zimmer wohnung , mit Balkon und Garage .	wohnung	129	136		Zweieinhalbzimmerwohnung	
6266	Katharina Schmidt Winkelgasse 12 St. X Stadt X 19.01.12 An das Wohnungsamt Sehr geerte Damen und Herren , Ich suche 2 1/2 Zimmer wohnung , mit Balkon und Garage .	,	137	138		Zweieinhalbzimmerwohnung	
6267	Meine wohnung ist sehr teuer .	wohnung	6	13		Wohnung	
6268	Meine Altere Tauchter ist umgesogen .	Altere	6	12		ältere	
6268	Meine Altere Tauchter ist umgesogen .	Tauchter	13	21		Tochter	
6268	Meine Altere Tauchter ist umgesogen .	umgesogen	26	35		umgezogen	
6269	Ich möchte eine kleine whonung ab 500 € bis 650 € warmmiete .	whonung	23	30		Wohnung	
6269	Ich möchte eine kleine whonung ab 500 € bis 650 € warmmiete .	warmmiete	50	59		Warmmiete	
6270	Mit freundlichen Grüß Katharina Schmidt						
6271	Liebe Katharina , am 01.02.2012 machen wir eine kleine Reise nach Stadt X , nur für drei Tage , trotzdem brauche ich deine hilfe .	hilfe	123	128		Hilfe	
6272	Wir kann nicht mein Hund mitnehmen , weil unsere Freundin im Stadt X sehr kleine Wohnung hat .						
6273	Kann ich bitte Bella mit dir gelassen ?						
6274	Du weiß schon , dass sie ist very possitive und freundlich und ich bin sicher , dass sie und deine Hasso will viel Spaß zusammen haben .	possitive	34	43		positiv	
6275	Bella brauchts drei mal per Tag Raus gehen und das Essen ich genauso mitbringen .	brauchts	6	14		braucht	
6275	Bella brauchts drei mal per Tag Raus gehen und das Essen ich genauso mitbringen .	Raus	32	36		raus	
6276	Auf der Packung steht wie viel brauche sie zum essen .	essen	47	52		Essen	
6277	Ist das ok ?						
6278	Kannst du bitte mir helfen ?						
6279	Ich warte für deine positive Antwort :) Kissen Julia						
6280	Liebe Maria , hallo , wie gehts dir ?						
6281	Gestern konnte ich dich nicht am 18.00 Uhr anrufen .						
6282	Weil ich und mein Hund beim Tierarrzt waren .						
6283	Leider ist mein Hund krank .						
6284	Maria , weißt du , dass ich übermorgen am 10 .						
6285	Uhr nach Stadt X für 3 Tagen fahren soll .						
6286	Ich kann nicht meinen Hund mitnehmen , weil ich meinen Onkel besuche und er die Hunde häßt .	häßt	86	90		hasst	
6287	Du weißt schon , dass mein Hund dich liebt .						
6288	Jedes Mal sieht er dich , springt und kusst dich .	kusst	38	43		küsst	
6289	Wenn du meinen Hund bei dir bleiben möchtest , ruf mich bitte sofort auf meinem Handy an .						
6290	Maria , du hast viele Erfahrung mit den Hunden , weil du einen Hund hatest .	hatest	68	74		hattest	
6291	Bevor er ist gestorben .						
6292	Für das Essen und Spazieren schreibe ich nicht , aber er soll seine Medikamenten 3 Mal im Tag nehmen , und nach 4 Tagen kannst du bitte zum Arzt auch ihm bringen .						
6293	Ich bringe ihn zu dir morgen Abend am 17.00 Uhr mit seinen Medikamenten .						
6294	Vielen Dank im Voraus für dein Verständniss .	Verständniss	31	43		Verständnis	
6295	Viele Grüße und Küsse Michael Friedrich Müller						
6296	Liebe Maria , Am Nächsten Woche werde ich nach Köln fahren mit meine Familie .	Am	14	16		am	
6297	Wir werden unsere Eltern besuchen am 13 Janaur weil es der Geburtstag von meine Mutter ist .	Janaur	40	46		Januar	
6298	Aber ich habe einen Hund ins Haus , hier .						
6299	Niemand ist in meinem Haus während ich und familie nach Köln für 2 Tage fahren .	familie	43	50		Familie	
6300	Könnten Sie bitte einen Hund das Essen flüttern .	flüttern	39	47		füttern	
6301	Das Essen des Hunds ist in der Garage .						
6302	Ich werde zu Haus zurückfahren am Sonntag 15 Janaur .	Janaur	45	51		Januar	
6303	Bevor ich nach Köln fahre , besuche ich ihrem Haus und gebe Sie der Schlüssel meines Haus .						
6304	Ich bedanke mich für Ihre Hilfe .						
6305	Mit freundlichen Grüßen , Katharina Meier						
6306	Hallo Tobias Ich wolte in Urlaub gehen , nach Rumänien , wegen das ich habe eine Kleine probleme mit meiner Hund .	wolte	17	22		wollte	
6306	Hallo Tobias Ich wolte in Urlaub gehen , nach Rumänien , wegen das ich habe eine Kleine probleme mit meiner Hund .	Kleine	81	87		kleine	
6306	Hallo Tobias Ich wolte in Urlaub gehen , nach Rumänien , wegen das ich habe eine Kleine probleme mit meiner Hund .	probleme	88	96		Problem	
6307	Ich fahre mit dem Auto aber ist zu Klein für meinem Hund weil wir sind 4 personen in der Auto .	Klein	35	40		klein	
6307	Ich fahre mit dem Auto aber ist zu Klein für meinem Hund weil wir sind 4 personen in der Auto .	personen	73	81		Personen	
6308	Habe ich dann eine frage zu dir , könte ich meine Hund bei dir lassen .	frage	19	24		Frage	
6308	Habe ich dann eine frage zu dir , könte ich meine Hund bei dir lassen .	könte	34	39		könnte	
6309	?						
6310	Ich fahre nexte Woche , am Montag und ich bleiben da bis Sonntag , in gesamt eine Woche .	nexte	10	15		nächste	
6310	Ich fahre nexte Woche , am Montag und ich bleiben da bis Sonntag , in gesamt eine Woche .	in	67	69		insgesamt	
6310	Ich fahre nexte Woche , am Montag und ich bleiben da bis Sonntag , in gesamt eine Woche .	gesamt	70	76		insgesamt	
6311	Da muss mit der Hund jeden Morgens um 07 ° ° Uhr trausen gehen , cca 30 minute , dann um 15 ° ° uhr wieder und danach um 21 ° ° uhr letzte mal .	Morgens	27	34		morgens	
6311	Da muss mit der Hund jeden Morgens um 07 ° ° Uhr trausen gehen , cca 30 minute , dann um 15 ° ° uhr wieder und danach um 21 ° ° uhr letzte mal .	trausen	49	56		draußen	
6311	Da muss mit der Hund jeden Morgens um 07 ° ° Uhr trausen gehen , cca 30 minute , dann um 15 ° ° uhr wieder und danach um 21 ° ° uhr letzte mal .	cca	65	68		ca.	
6311	Da muss mit der Hund jeden Morgens um 07 ° ° Uhr trausen gehen , cca 30 minute , dann um 15 ° ° uhr wieder und danach um 21 ° ° uhr letzte mal .	minute	72	78		Minuten	
6311	Da muss mit der Hund jeden Morgens um 07 ° ° Uhr trausen gehen , cca 30 minute , dann um 15 ° ° uhr wieder und danach um 21 ° ° uhr letzte mal .	uhr	96	99		Uhr	
6311	Da muss mit der Hund jeden Morgens um 07 ° ° Uhr trausen gehen , cca 30 minute , dann um 15 ° ° uhr wieder und danach um 21 ° ° uhr letzte mal .	uhr	128	131		Uhr	
6311	Da muss mit der Hund jeden Morgens um 07 ° ° Uhr trausen gehen , cca 30 minute , dann um 15 ° ° uhr wieder und danach um 21 ° ° uhr letzte mal .	mal	139	142		Mal	
6312	Er isst was du gibst , z.B. , Fleisch , Brot , Suppe u.s.w. .	u.s.w.	53	59		usw.	
6313	Er ist Groß .	Groß	7	11		groß	
6314	aber du weiss er ist freundlich .						
6315	mit alle leute und Kinder .	leute	9	14		Leute	
6316	Ich wünsch dir alles gute und ich warte deine antwort .	gute	21	25		Gute	
6316	Ich wünsch dir alles gute und ich warte deine antwort .	antwort	46	53		Antwort	
6317	M.fG .	M.fG	0	4		mfG	
6317	M.fG .	.	5	6		mfG	
6318	Friedrich						
6319	Liebe Mielani , wegen arbeit muß ich für ein paar Tage weg .	arbeit	22	28		Arbeit	
6319	Liebe Mielani , wegen arbeit muß ich für ein paar Tage weg .	muß	29	32		muss	
6320	Ich Kann mein Haustier die Hase nicht mitnehmen und Kann auch nicht die allein zu Hause lassen .	Kann	4	8		kann	
6320	Ich Kann mein Haustier die Hase nicht mitnehmen und Kann auch nicht die allein zu Hause lassen .	Kann	52	56		kann	
6321	Es wäre sehr nett wenn du die Hase für paar Tagen mit nehmen Kanst .	Kanst	61	66		kannst	
6322	Ich Kann dir auch genau erKlären wie Kannst du die füttern , das ist sehr einfach .	Kann	4	8		kann	
6322	Ich Kann dir auch genau erKlären wie Kannst du die füttern , das ist sehr einfach .	erKlären	24	32		erklären	
6322	Ich Kann dir auch genau erKlären wie Kannst du die füttern , das ist sehr einfach .	Kannst	37	43		kannst	
6323	Die Hase ist sehr lieb .						
6324	Ich muss 15 Jan bis 21 Jan weg nach Stadt X. wenn ich zurück Komme , melde ich mich sofort an .						
6325	Und hole ich mein lieblings Tier ab .	lieblings	18	27		Lieblingstier	
6325	Und hole ich mein lieblings Tier ab .	Tier	28	32		Lieblingstier	
6326	Ich bin sehr bedanken für dein Mithilfe .						
6327	Mit freundlich Grüßen , Michael Winkelmann						
6328	Liebe Eva , In der Nächste Woche muss ich auf drei Tag von 9 Januar bis 11 Januar nach Stadt X fahren , aber wie du weist ich habe ein Hund , ich bitte wenn es möglich ist , könntest du mit meinem Hund späzieren gehen .	In	12	14		in	
6328	Liebe Eva , In der Nächste Woche muss ich auf drei Tag von 9 Januar bis 11 Januar nach Stadt X fahren , aber wie du weist ich habe ein Hund , ich bitte wenn es möglich ist , könntest du mit meinem Hund späzieren gehen .	Nächste	19	26		nächste	
6328	Liebe Eva , In der Nächste Woche muss ich auf drei Tag von 9 Januar bis 11 Januar nach Stadt X fahren , aber wie du weist ich habe ein Hund , ich bitte wenn es möglich ist , könntest du mit meinem Hund späzieren gehen .	weist	116	121		weißt	
