SentenceID	Sentence	initial_word	start_index	end_index	our_correction	gold_correction	ours_is_correct
5437	Come va tua nova proffessione """" patrone """" al ristorante """" Don Bruno """" ?	patrone	32	39		padrone	
5438	ci vediamo Michele	ci	0	2		Ci	
5439	Ciao Francesco , come stai ?						
5440	No ho sento niente di te da molto tempo !						
5441	A me e la mia famiglia va bene , ma siamo sempre in giro con i bambini .						
5442	Spero , che la vostra famiglia anche è sana .						
5443	Il mese fa siamo andati a Città X per alcuni giorni , era veramente una visita interessante , però non avevamo il tempo da vederti !						
5444	Forse , nelle prossime settimane hai alcuni giorno liberi ?						
5445	Perchè non vieni visitarmi ?	Perchè	0	6		Perché	
5446	Mi farei molto piaccere di vederti !	piaccere	15	23		piacere	
5447	Allora , chiamarmi !						
5448	A presto !						
5449	Michele						
5450	Città X , 26.11.10						
5451	Caro Roberto come stai ?						
5452	Io , non sto bene .						
5453	Mia mama è molto malata e mio padre ha non molto tempo per lei .	mama	4	8		mamma	
5454	Lui lavora troppo .						
5455	Il mio lavoro mi piace molto .						
5456	La settimana prossima sono libera .						
5457	hai tempo per venire a Città X ?						
5458	Baci e a presto Maria						
5459	Città X , 26 Novembre 2010 Caro Bruno , Come va ?	Novembre	13	21		novembre	
5460	Io sto bene .						
5461	Lavoro a Città X nelle Aziende X .						
5462	Mi occupo delle informazioni dei clienti .						
5463	Un mese adesso , sono andato a Londra per una settimana .						
5464	Voglio ti incontrare il 27 Dicembre .	Dicembre	27	35		dicembre	
5465	Cari saluti Michele						
5466	Città X , 26 novembre 2010 Caro Umberto la mia famiglia ed io stiamo bene .						
5467	Il lavoro è sempre lo stesso ma mi piace andarci perchè ci sono i colleghi amabili .	perchè	49	55		perché	
5468	Negli ultimi tempi faccio molto sport , voglio partecipare alla maratona di Città Y .						
5469	Que cosa fai dopo Natale ?						
5470	Ho voglia di vederti .						
5471	Andiamo in montagna insieme ?						
5472	Scrivimi !						
5473	Tanti saluti Michele						
5474	26/11/2011 Ciao Luigi , come va ?						
5475	Sto molto bene e anche la mia famiglia .						
5476	Perchè ?	Perchè	0	6		Perché	
5477	Siamo andati per due settimane in vacanza in Sardegna .						
5478	Il tempo fa molto bello e l' appartamento era vicino al mare con una spiaggia splendida .						
5479	E il mio lavoro mi piace molto !						
5480	In fine , hai tempo la prossima fine settimana ?						
5481	Tanti saluti Michele						
5482	Ciao Giovanni , come stai ?						
5483	vorei venire a trovarti , ma non so come trovarti mi potresti mandare il tuo indirizzo ?	vorei	0	5		vorrei	
5484	La città dove tu abiti è bella chi sono delle cose da vedere .						
5485	c' è un cinema .	c'	0	2		C	
5486	Penso ai Musei o il centro città veccia .	Musei	9	14		musei	
5487	Mi mostri i posti pio belli ?						
5488	Come sta la tua famiglia sono tutti sani stano bene allmeno lo spero .	stano	41	46		stanno	
5488	Come sta la tua famiglia sono tutti sani stano bene allmeno lo spero .	allmeno	52	59		almeno	
5489	La sera ce chosa fate andate al cinema o a ballare .	chosa	11	16		cosa	
5490	avete una Discoteka ?	avete	0	5		Avete	
5490	avete una Discoteka ?	Discoteka	10	19		discoteca	
5491	Fra un mese potrei venire a trovarti .						
5492	ci sei e ai un po ti tempo per me .	ci	0	2		Ci	
5492	ci sei e ai un po ti tempo per me .	po	15	17		po'	
5492	ci sei e ai un po ti tempo per me .	ti	18	20		di	
5493	Potrei restare 2 settimane e mi potresti mostrare La regione .	La	50	52		la	
5494	La sera andiamo à ballare e prima fare una bella cena .	à	16	17		a	
5495	Tanti cari saluti tuo amico Michele						
5496	il 25 novembre 2010 Caro Federico , spero che tutto è a posto per te e la tua famiglia .						
5497	Ti scrivo una piccola lettera per dirti che sono libera la prossima settimana .						
5498	Ho sei giorni liberi .						
5499	Non hai dimenticato ?						
5500	Abbiamo parlato della mia visita , l' ultima volta che ci siamo visti .						
5501	Allora , per organizzare il mio viaggio , ho bisogno di sapere come posso arrivare a casa tua .						
5502	Potresti mandarmi una carta della tua città , per favore ?						
5503	Ho veramente fretta di uscire con te , di discoprire la tua città !						
5504	Dimmi , che cosa potremmo fare la sera ? ! ! Aspetto la tua risponsa .						
5505	Tanti bacci .	bacci	6	11		baci	
5506	a presto .	a	0	1		A	
5507	Maria						
5508	Caro Lino , Come stai amico mio ?	Come	12	16		come	
5509	Fa molto tempo che io voglio scriverti per ti fare una domanda , adesso lo fa!						
5510	Alla fine da questa settimana io avete tre giorni liberi , e penso che questa volta ci possiamo vedere da te a Città X .						
5511	Perché io non conosco bene questa bella cità .	cità	40	44		città	
5512	Ma come faccio per andare a Casa tua ? e meglio con la metropolitana o con il pullman ?	Casa	28	32		casa	
5512	Ma come faccio per andare a Casa tua ? e meglio con la metropolitana o con il pullman ?	e	39	40		È	
5513	Sabato sera usciamo certamente al ristorante e da qualque locale che tu conosco bene ... abito vicino al centro ?						
5514	Alora che cosa penso di questo week-end possiamo organizzare quelcosa ?	Alora	0	5		Allora	
5514	Alora che cosa penso di questo week-end possiamo organizzare quelcosa ?	quelcosa	61	69		qualcosa	
5515	Lino fammi sapere presto se sei oK , Puoi chiamami a casa .	Lino	0	4		Lino	
5515	Lino fammi sapere presto se sei oK , Puoi chiamami a casa .	Puoi	37	41		puoi	
5516	Aspetta la tua telefonata .						
5517	in Attesa di vederti ti faccio tanti baci , Ciao e a presto Michele	in	0	2		In	
5517	in Attesa di vederti ti faccio tanti baci , Ciao e a presto Michele	Attesa	3	9		attesa	
5518	Ciao Nico e Lea Io sono a Città X , questa città mi piace molto .						
5519	Faccio una scuola italiana .						
5520	La nostra insengnante si chiama Maria , lei viva con la sua famiglia a Città X , lei è molto sympatica .	insengnante	10	21		insegnante	
5521	Quando ho tempo libero , mi piace fare lo sport o fare lunghi passegiathi in città .	passegiathi	62	73		passegiati	
5522	Ci vediamo presto .						
5523	Eva						
5524	Caro Maco , Come stai ?	Come	12	16		come	
5525	Come va il tuo lavoro ?						
5526	Ti mando tanti saluti da Città X .						
5527	Città X è il luogo dove studio l' economia del turismo .						
5528	Mi piace studiare qui a Città X .						
5529	Ho molti amici ma non ho molto tempo libero .						
5530	Adesso sto imparando tutti i giorni .						
5531	Sono andata a un concerto rock due settimane fa .						
5532	La musica era molto bella .						
5533	Il concerto era a Città Y , una grande città a nord .						
5534	Ieri sono andata al cinema a Città Z con un' amica .						
5535	Tanti cari saluti Maria						
5536	Caro Bruno , come stai ?						
5537	Fa già un poco che non ci abbiamo visto .						
5538	Io sono ritornata delle mie vacanze in Sardegna .						
5539	Era fantastico e tranquillo .						
5540	Io ho passato la più parte del tempo in spiaggia e ho letto tanti libri .						
5541	La mia sorella , ti ricordi di Maria , lei ha trovato un nuovo financiato ed adesso vuole sposarsi in estate dell' anno prossimo .						
5542	Mentre i miei genitori preferisconno che lei aspetterà ancora un anno .						
5543	Cosa fai sabbato sera ?	sabbato	9	16		sabato	
5544	Possiamo andare a cenare insieme .						
5545	Che pensi ?						
5546	Mi chiami quando lo sai , cosi poso prenotare un tavolo .	cosi	26	30		così	
5546	Mi chiami quando lo sai , cosi poso prenotare un tavolo .	poso	31	35		posso	
5547	Tanti cari saluti , Eva						
5548	Caro Salvo , fa molto che non ti sento .						
5549	Come va la tua vita ?						
5550	Sto abbastanza bene , quasi ho finito l' università .						
5551	Dopo vado vedere che cosa faccio perchè anche depende del mio ragazzo chi lavora qui .	perchè	33	39		perché	
5551	Dopo vado vedere che cosa faccio perchè anche depende del mio ragazzo chi lavora qui .	depende	46	53		dipende	
5552	Quest' estate abbiamo fatto un viaggio corto a Sicilia .						
5553	Noi ha piaciuto molto e certamente ritorniamo in altro momento .						
5554	Solo siami rimasti per una settimana mà il tempo è stato sempre bello .	mà	37	39		ma	
5555	Come va il tuo lavoro ?						
5556	Ancora sei in quello negozzio di telefonino ?	negozzio	21	29		negozio	
5557	Anche fammi sapere se tutto sta in ordine con la tua famiglia .						
5558	Fino ad allora , tanti saluti , Maria						
5559	Cara Giulia , come stai ?						
5560	C' è un tempo che non ci sentiamo !						
5561	Te scrivo per raccontarti un po' di mia vita nuova .						
5562	Sto fantastica perchè ho incontrato un uomo molto caloroso !	perchè	15	21		perché	
5563	Si chiama Michele , viene di Città Y , e lavoriamo insieme nel albergo a Città X .						
5564	Il lavoro va veramente bene .						
5565	Tutti i colleghi sono molto gentile ed extraversi .						
5566	Mi piace moltissimo lavorare qui nella bella città .						
5567	E tu ?						
5568	Come va l' univeristà ?						
5569	Come sta il tuo ragazzo Francesco ?						
5570	Che pensi : Dobbiamo incontrarci pronto !						
5571	Sei libera la domenica ?						
5572	Ti invito a prendere un café nel café """" Romanica """" .	café	24	28		caffè	
5573	È bueno e possiamo anche mangiare i panini !						
5574	Cari saluti , Maria						
5575	Ciao Alfredo !						
5576	Come stai ?						
5577	Io sto molto bene !						
5578	Iieri , sono ritornata di un viaggio fantastico !	Iieri	0	5		Ieri	
5579	Michele ed io abbiamo fatto un viaggio in Italia .						
5580	Siamo andati in macchina e abbiamo visto molte cose bellissime .						
5581	Città X non mi piace però Città Y sono moltissimo buoni .						
5582	Ma la settimana prossima io devo lavorare .						
5583	Mi piace lavorare in la oficina : la gente è gentile e il lavoro non è piu dificile .	piu	71	74		più	
5583	Mi piace lavorare in la oficina : la gente è gentile e il lavoro non è piu dificile .	dificile	75	83		difficile	
5584	Sempre lavoro della nove alle quindici .						
5585	E tu ?						
5586	Come va il lavoro ?						
5587	Quando hai un po tempo libero ?	po	14	16		po'	
5588	Potrei preparare la pasta con funghi ... tu piatto preferito !						
5589	Cari Saluti , Maria	Saluti	5	11		saluti	
5590	Città X , il 7 gennaio 2011 Caro Gianni Come sta la tua famiglia , tutto bene anche la moglie e lo figlio ?						
5591	In maggio farro un viaggio in tua città .						
5592	E questa città grande ?						
5593	Come puo trovare la casa tua ?	puo	5	8		può	
5594	C' è facile per qualcuno di campania ?	campania	28	36		campagna	
5595	Mi piace fare un giro in tua città , per conoscere melio questa città .	melio	51	56		meglio	
5596	Si tu sei d' accordo , io telefonarro la settimana prossima , una volta la sera .						
5597	Tanti saluti e a presto Michele						
5598	Caro Pietro come stai ?						
5599	Come la tua vita a Città X ?						
5600	Penso e piu tranquillo di quella a Città Y .	e	6	7		è	
5600	Penso e piu tranquillo di quella a Città Y .	piu	8	11		più	
5601	Hai trovato finalmente una casa ?						
5602	La tua sorella m' ha detto ché hai avuto problemi da trovare un alloggio .	ché	27	30		che	
5603	Allora dové la tua casa e come si arriva ?	dové	7	11		dov'è	
5604	Senti , la settimana prossima Maria e io avremmo tempo per fare una visita .						
5605	Che ne pensi ?						
5606	Potremmo mangiare il tartuffo dal tuo ristorante prefferito .	tartuffo	21	29		tartufo	
5606	Potremmo mangiare il tartuffo dal tuo ristorante prefferito .	prefferito	49	59		preferito	
5607	E la sera faremmo qualche passi in citta.	citta.	35	41		città.	
5608	Se hai tempo e un spazio per noi per due notte , telefona mi sta sera !						
5609	Cari saluti , Michele						
5610	Cara Sandra come stai ?						
5611	e la tua famiglia , come sta ?	e	0	1		E	
5612	Tutto a posto ?						
5613	Io sto benissimo .						
5614	Ieri ho deciso di visitare la tua città in settembre o ottobre .						
5615	Non mi ha raccontato che è molto bella ?						
5616	Che cosa c' è da vedere ?						
5617	Fammi sapere quando avresti tempo per passare alcuni giorni insieme .						
5618	Ciao e a presto Maria						
5619	Caro amico , Grazie mille per la invita a passare qualche giorni di vacanza dalla tua famiglia .	Grazie	13	19		grazie	
5620	Io penso a arrivare la prossima settimana a lunedì e resto per cinque giorni .						
5621	Come non conosco la tua città , tu puoi mi guidare a tutti posti historico ?						
5622	Ne sono molto interesso .						
5623	E la sera ?						
5624	Ci sono i grandi festi o tu preferisci andare al disco ?						
5625	Puoi mi fare un telefono e mi dire come io arrivare a tua casa .						
5626	A presto .						
5627	Cari saluti						
5628	Caro Berto , da molto tempo non ci siamo visti .						
5629	Spero che tu stia bene .						
5630	Mia moglie ed io stiamo abbastanza bene .						
5631	Il mio lavoro è un po' stressante , ma penso chè oggi questo sia normale .	chè	45	48		che	
5632	Quest' estate siamo stati in Italia sul lago di Garda .						
5633	È una regione meravigliosa .						
5634	Siamo andati con la motocicletta .						
5635	È stata una esperienza straordinaria di attraversare gli Alpi .						
5636	Spero che entro due mesi possiamo incontrarci .						
5637	Comunque mi rallegro molto di rivederti .						
5638	Cari saluti , Michele						
5639	Città X ,Gennaio 11 Caro Marco !	Gennaio 	-1	-1		gennaio	
5640	Come stai a Città X ?						
5641	Sai , vorrei trovarti nelle prossime vacanze .						
5642	Come posso arrivare a casa tua ?						
5643	C' è un tram o un treno dell' aeroporto al centro di Città X ?						
5644	O puoi andare a prendermi in macchina ?						
5645	E quanto tempo posso rimanere a casa tua ?						
5646	Altrimenti prenoterò una camera d' albergo nel centro .						
5647	Penso che ci sono molte le possibilità per fare shopping a Città X , vero ?						
5648	Tu conosci i bei ristoranti o le discoteche in città ?						
5649	Che altre cose possiamo fare la sera ?						
5650	Vorrei uscire insieme !						
5651	A presto , ti voglio bene , saluti ,Maria						
5652	Ciao Giusi Come stai ?						
5653	Io sto bene .						
5654	Sono a Città X , per incontrare un amico .						
5655	La città è bellissima , con le cathedrale e il grande Giuseppe Meazza stadio !	cathedrale	31	41		cattedrale	
5656	Adesso siamo nella piazza a mangiare una pizza .						
5657	Sta sera andiamo a vedere la partita del AC Milan contra Napoli .						
5658	Quando vinciamo la partita , andiamo a fare una festa , quando no , andiamo a casa a dormire .						
5659	Spero che vinciamo !						
5660	La sua famiglia sono molto gentili .						
5661	La sua mamma è una bellissima cuciniera !						
5662	Sono ancora due giorni qui : ( Tanti baci e ci vediamo a Città X Michele						
5663	Ciao Marco Come stai ?						
5664	Sto bene .						
5665	Prossima mese ho due settimane vacanza , che bello .						
5666	Io voglio andare nella tu città .						
5667	Una volta hai detto a me tu abiti ancora a Città X .						
5668	Io e mio ragazzo andremo 21.4 -24.4.11 a Città X .						
5669	In aprile cosa fai ? hai tempo per noi ?	hai	21	24		Hai	
5670	Spero l' ultima vista era in 2008 è lungo .						
